"11",-0.0833325,-0.15,0,-6.015,-0.665,-1.898,-0.72775,-0.2034344,-0.18,-0.4399989,-1.545,0,-0.10666,-0.06,0,0,0,0,0,0,0.363835503077506,0.37888677303566,0,0,0
"14",-0.0099999,0,-0.370915,-0.6015,-0.14,-0.9125,0,-0.4225176,0,0,-1.5,0,0,0,0,0,0,0,0,0,0.0719632159859285,0.281025804775246,0,0,0.0789550601912387
"8",-0.0399996,0,-0.0667647,-4.5714,-0.085,-0.27375,0,-2.4099152,-0.03,0,-0.825,0,0,0,0,0,0,0,0,0,0.258439157385671,0.403695533584525,0.956864425331315,0.120227023697302,0
"7",-0.566661,-0.35,0,0,0,0,-0.363875,0,0,0,0,0,0,-0.3,0,0,0,0,0,0,0,0,0,0,0.362232682235549
"13",-0.233331,-0.125,-0.0296732,-9.9849,-0.4,-0.41975,-0.072775,-0.4381664,-0.17,-0.8666645,-1.02,0,0,-0.12,0,0,0,0,0,0.016533858158501,0.0960453722866546,0.683068269650576,0.0282392646503765,0.000591362553641395,0
"5",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.24308284,0,0.0469094764463591,0.378587837196843,0,0.00116906213191716,0
"4",0,-0.475,-3.0860128,-5.1729,-1,0,-1.964925,-1.1110648,-2.5,-5.7599856,-8.4,-5.76,-3.46645,-1.716,-7.38,-2,-2.52,0,-1.5893878,-0.17604,0,8.12267303405131,0,1.16633379688827,0
"3",0,0,-0.370915,-0.3609,0,0,0,0,-0.9,-1.999995,-0.3,-5.58,-0.79995,-0.816,-4.92,-5,-2.52,0,-7.23638916,-0.90954,-12.6828,0,106.6618170322,1.91453198062403,0
"2",0,0,0,0,0,0,0,0,0,0,0,-0.72,0,0,0,0,-1.12,0,-0.05609604,0,0,-66.6665,0,4.0662918273709,0
"1",0,0,0,0,0,0,0,0,0,0,0,-5.94,0,0,0,0,-7.84,0,-0.06544538,-0.02934,-19.0242,-66.6665,-906.16,0,0
"6",-0.7166595,-1.35,0,0,0,0,-1.324505,0,0,0,0,0,-0.5333,-7.8,0,-3,0,-8.6,0,0,0,0,0,0,0
