"22",-0.5306667696,-0.0908818002,-0.750822317,-0.4235570950545,-1.3182941464,-1.137808876,-0.05127979590756,-0.142653344028,0,-0.04966931503486,-0.0079774488,0,-0.0020352475044,0,-0.00010157645663,-0.00305788825825,0,-0.00417921788,0,0,7.56640414505967e-05,0.0037671472291148,0,0,0,0,0,0.00471506611493867,0.0240423470875598,0.00223952897037654,0
"17",-3.3745880096,-4.0071242592,-0.053128949,-0.698620155278,-0.3637583768,-48.481758692,-0.5398164288843,-0.3440040288672,-0.0771523652,-0.07683709270828,-0.1182329352,-1.3516298121522,-0.213293979162,-0.01600499275848,-0.1155940279582,-1.3996389652,-0.0709549604,-0.03029932963,-0.2709849448,-0.0065321388,0,0,0,0,0,0,0,0,0.208406472643671,0.0363995667163762,0
"18",-0.3162559536,0,0,-0.30994413308694,0,-4.259845426,-0.04480089696225,-0.00020452085004,0,-0.00850288900388,-0.0025003944,-0.008383786451334,-0.0015264356283,0,-0.00040630582652,-0.1668733306645,0,-0.00587702514375,-0.0003341368,-0.0023753232,0,0,0,0,0,0,0,7.26315904410256e-06,0.00360156273305388,0.00213552128530608,3.02486329985084e-06
"24",0,-0.0333002016,0,-0.00348811725339,-0.021118048,0,-0.2138036789815,0,-0.082971119,-0.0119247833591,-0.3872039328,0,0,-0.01165275788556,-0.00467251700498,-0.08518403005125,0,-0.00770543296625,0,0,0,0,0,0.000796761177891246,0.00016234496691838,0.00136291060055387,0.00342817173373149,0.00642547227208848,0.00312538923883486,0.000155001403549248,0
"23",-0.0041690992,-0.0839442582,0,-0.00049830246477,-0.2882613552,-0.908859529,-0.12365047561581,-0.260252832801,-0.0547393876,-0.2244970602978,-0.08334648,-0.3153120947934,-0.06238033600986,-0.02442867315768,-0.00690719905084,-1.38303891301,0,-0.01501906425625,-0.0028401628,0,0,0,-0.00356466333069,0,0,0,0.0012549137936431,0.00168930702990417,0.0109320983838237,0.00331230289358717,0.00319938693720315
"25",0,0,0,0,0,0,-0.01461198485538,-0.00010226042502,-0.1301676776,-0.01959812221626,-0.023217948,0,0,-0.09392403645108,-0.02651145518043,-0.00218420589875,0,-0.306388832475,0,0,0,0,-0.13257152672709,0,0,0,0,0,0,0,0
"26",0,0,0,0,-0.010559024,-0.027751436,-0.00523825872174,0,-0.0396537296,0,-0.023217948,-0.0018403431333342,-0.00010176237522,-0.10824429312972,-0.2166625515219,-0.001747364719,0,-0.2465738810375,-0.0028401628,0,0,0,-0.4172353895094,0,0,0,0,0,0,0,0.28391546410015
"27",0,0,0,0,0,0,-0.00206773370595,-0.00030678127506,-0.3747708466,-0.0368112877607,-0.1270438488,0,0,-0.2732080062074,-0.1782667321688,-0.01616312365075,0,-0.4138731837375,0,0,0,0,-0.2617481020506,-0.09632845869075,0,0,0,0,0,0,0.254989235798702
"28",0,-0.2143700478,0,0,-0.005279512,-0.964362401,-0.00165418696476,-0.00010226042502,-0.0943931172,-0.1364610406088,-0.0153595656,0,0,-0.3553388900996,-0.3661831769343,-0.001747364719,0,-0.2122259732625,0,-0.1904217432,0,-0.0016733716,-0.3644444400135,-0.09632845869075,0,0,0,0,0,0,0
"29",-0.619409024,-0.7763109498,0,0,0,-7.680209913,-0.2012594140458,-0.015339063753,-0.1405121288,-0.3663500524402,-0.023217948,-0.2803455828138,-0.5467693132836,-0.10290929554356,-0.07963594199792,-1.231892126895,-1.7475595876,-0.033956145275,-0.6458864344,-1.2003299904,-0.43883879319,-1.0257767908,-0.2191419049281,-0.770627669526,0,0,0,0,0,0.185474545507267,0.474290059243142
"30",-0.494336048,0,0,0,0,-0.152632898,-0.00248128044714,-0.00010226042502,-0.0115297529,-0.01524298394598,-0.000595332,-0.0010224128972202,-0.1638374241042,-0.0547539225948,-0.00629774031106,-0.0131052353925,-2.875790448,-0.000522402235,-0.7477981584,-0.5797768044,-0.39743890704,-3.1538871231,-0.05635562979948,-1.2107416084881,0,0,0,0,-5.558502008178,0,8.48591938316809
"31",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0020917145,0,-0.5475737290296,0,-0.539018938,-2.8557669906,0,-6.655365122182,-15.12859674,0
