"5",-0.0208130869177,0,0,-0.18377745485528,0,0,0,-1.19854311,0,0,-52.5776952,-0.2012074,-0.8177625752128,-1.35279,-1.8041756,0,-11.2159215,0,-0.57734208,0,0,0,0.0293338521650428,0,0,4.41368904998212,3.67317794113972,0,11.9479615138228
"8",0,0,0,0,0,0,-0.14972922,0,-0.011176997706,-0.13242834,0,0,-0.02111594370144,0,-0.003106396,0,-0.9433989,-0.8735452961096,-2.8385973,0,0,0.00312995573916406,0.0408002105367147,0.585708680520755,0.0176670904726337,0,0,2.60254895317645,0.270921596758083
"10",0,0,0,0,0,0,-0.14972922,-0.031063754,-0.033531013404,-0.11065932,0,0,-0.01512779783984,-0.0014426404,0,0,-0.225,-2.620635778024,-0.46133073,0,-0.011187862,0,0.0197962159826887,0.154849594910562,0.0229070166658359,0,0,0.786356073238807,0.39954749097735
"11",-0.00693769356248,0,0,0,-0.01751246364,0,-0.09981954,-0.059538835,-0.11075395275,-0.16598898,0,-0.03353454,-0.02111594370144,-0.00442417,0,-0.5241955,-0.9433989,-2.620635778024,-2.8272048,-0.1914234105,-0.36860565,-0.30646364,0,0.70286470064184,0.0202423354631454,0,0,1.86291553145286,0.461730389765172
"7",0,-0.389473333,-0.27656807,-0.7534881493568,0,0,-0.02960748,-0.7481187,-0.022354005555,-0.055329651,0,-1.0060368,-0.4088812876064,-0.08863836,-0.04068452,-0.754842,-3.0588876,0,-1.13062824,0,-1.034166525,-0.4685069928,-0.792995496964,0,0,1.47401012115324,0,0,0.572508989252366
"12",0,0,0,0,0,0,-0.036374904,0,-0.011176997706,-0.047166264,0,0,0,0,0,0,0,-0.10745505343104,-0.100797228,0,-0.0184302825,-0.04094799856,-0.0134932867586,0,0,0,0,0.0538978922766745,0.0889376184081914
"4",0,0,0,0,0,0,0,-0.072235456,0,0,-48.1962206,0,-0.2245968351984,-0.16159562,-0.11226084,0,-19.372959,0,-0.114518733,-12.0157416,0,0,0,-8.05920365,0,0,7.46532090857832,0,10.5254993697301
"3",0,0,0,0,0,0,0,0,0,0,-7.30245572,0,0,0,0,0,0,0,0,-4.695330435,0,0,0,0,0,-14.48345185,0,12.6444956152278,3.3656748381654
"2",0,0,0,0,0,0,0,0,0,0,-2.92098258,0,0,0,0,-2.2365685,0,-1.56455776796,-2.8867104,0,-5.17083175,-2.677182228,-2.36507455778,0,-1.188099,0,-47.79788254446,0,9.73690190248737
"1",0,0,0,0,0,0,0,0,0,0,-12.56022378,0,-0.02111594370144,-0.3313386,-0.0235542,-0.37742095,-2.6510355,0,-2.8385973,-69.18092835,-2.17175,-5.488223636,-2.36507455778,-6.6576,-7.909901,-92.498498925,-51.3315061685,-163.68701117019,0
