"","38","40","39","36","42","43","44","45","21","29","20","33","30","31","25","32","28","34","24","26","22","41","16","27","23","17","35","15","7","13","9","12","10","14","11","37","5","19","4","8","6","3","1","18","2"
"16",-0.120251505,0,-0.88187165,0,0,-0.07580565,0,0,0,0,0,0,0,0,0,0,-0.002977587774,0,0,-0.00380259844,-0.079166672,0,0,0,0,0.00283280846331545,0,0.13986699675,0.0155309239030648,0.0242176979204545,0.000611203400437322,0.00491405455829142,0.0137781317504831,0.00236663391521659,0.127892441001392,0,0,0,0,0.0034590500845623,0,0,0,0,0
"27",0,0,-0.028555846,0,0,0,0,0,-0.008351008,0,-0.08647368,0,0,0,0,0,-0.002774710386,0,0,0,0,0,0,0,0,0.00262072634991651,0,0,0.0170635548455698,0.00423750008475,0.00119252090040334,0.0229286126334563,0.00160752284230208,0,0,0,0,0,0,0.00807148725987515,0,0,0,0,0
"23",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0002774778811,0,0,0,0,0,0,0,0,0,0,0,0.00022879529932431,0,0,0,0,0,0,0,0.000323313968173781,0,3.17201912586554e-05,0,9.02924119761849e-05,1.25714608980423e-05,7.04210557078672e-06,0,0
"17",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.12227968998,0,0,-0.376978468,0,-0.042960155,-0.08113619,-0.13157895,0,0,0,0,0.295747874546199,0.221045165724545,0,0.119540843191627,0.172062621369643,0.0315205672470344,0,0,0.0524091257624249,0,0,0.195826226959871,0,0,0,0,0
"35",-0.300628735,-0.12185941101,0,0,0,-0.7144641,0,-0.2806731,-0.008427104,-0.755291,0,-0.0020983045,0,0,-0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0578582716078571,0,0,0,0,0,0,0.00174240001247401,0.0159887090679465,0,0.0163937811507698,0,0.00202963172233277,0.000847760136526065,0,0,0
"15",-0.06012578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.015023261624,0,0,0,0,-0.05103777,-0.239310006,0,0,0,0,0,0.00020683299029927,0.00372969838636364,0.00858133801302372,0.00325645281949221,0.00117129261710986,0.00153462138171048,0.020305443760134,0,0.00370458641070978,0,0.000194176587714523,0.00150403269807259,0,0.000230473497788994,0,0,0
"7",-0.300628735,0,-0.88187165,-0.125652775,0,-0.8434638,0,0,-0.063758968,-0.1070449,-1.2449008,0,-0.625,-0.125,-0.75,-0.13090908,-0.3668387415,-0.24509805,0,-1.30228964,-2.632292,-1.5742755,-0.409919078,-0.78947375,-1,-1.21006317,-0.64413405,-0.014180532,0,0.124082268545588,0.0759462385143688,0.134164432230502,0.260115528835754,0.210284869057667,0.411858094914009,0,0.0334261367605934,0,0.0047950998963259,0.890679556936181,0,0.00103977150818404,0,0,0
"13",-0.06012578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.02889086879,0,0,0,-0.075208336,-0.05103777,-0.428985104,-0.13157895,0,-0.606982188,0,-0.17161488,-0.212719422536,0,0,0,0,0,0,0,0,0.0095425825698464,0,0,0,0,0,0.127235354078158,0
"9",-0.06012578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.12227968998,0,0,-0.65114482,0,-0.08592031,-0.0076942906,-0.026315775,0,0,0,-0.28061424,-0.092528848608,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0169103555411782,0,0.00461584197546326
"12",-0.180377175,0,0,0,0,0,0,0,0,-0.1070449,0,0,-0.25,0,0,0,0,0,0,-0.0037906862,-0.0075208336,-0.31466435,-0.01608723,-0.13157895,0,-0.0606656958,0,-0.027692232,-0.042507617136,0,0,0,0,0,0,0,0.00788733599393786,0.070543639242184,0.00206352817695778,0,0,0,0.00274870661754876,0.0282176596888035,0
"10",-0.06012578,0,0,0,0,-0.2409897,0,0,0,0,-0.08645144,0,0,0,0,-0.13090908,-0.13000892324,0,0,-0.65114482,-3.61,-0.25518885,-0.643357332,-0.13157895,0,-1.24547217,0,-0.14206896,-1.17548277024,0,0,0,0,0,0,0,0.224999193735792,0,0.0588655252449548,0,0.0837811823590699,0,0.0196028409731767,0,0.0326663177455156
"14",-0.300628735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.57576956,0,-0.05103777,-0.16083937,0,0,-0.332078589,0,-0.27091584,-1.38311206544,0,0,0,0,0,0,0,0,0.894948455595664,0,0,0,0,0,0.7756276020393,0
"11",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.3760416,-0.25518885,-0.86808068,0,0,0,0,-0.35801364,-0.27055208584,0,0,0,0,0,0,0,0.0113564283910078,0.0507854482242603,0.00297113118960057,0,0.00845740806602181,0.00353258836951295,0,0.0474000943421233,0
"37",0,0,-0.58791425,-0.548303,0,0,0,0,-0.0070614472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0355794795,0,0,0,0,0,0,0,0,0,0.038392523364486,0,0.00334815429899347,0,0.0095306148963418,0.0437894364109317,0,0,0
"5",0,0,0,0,0,-0.53419335,0,0,0,-0.4281795,0,-0.117139325,-0.375,-0.5,-0.25,-0.52363632,0,-1.22549,0,0,0,0,0,0,-4,-0.606982188,-0.50385645,-0.718944,-0.241689460448,0,0,-0.584,-1.18,0,-0.59,-0.36,0,0,0.479167092539605,0,0.681981268212105,0.569715704268954,1.27654157852787,0,1.06361911716299
"19",0,0,0,0,0,0,0,0,0,0,0,0,-0.375,0,0,0,0,0,-2.25,0,0,0,0,0,0,0,0,0,0,-0.0584,0,-1.168,0,-1.168,-0.59,0,0,0,0,0,0,0,0,0,0
"4",0,0,0,-0.125652775,0,-0.03788214,-4.810176,-1.8106995,-1.9382352,-0.11774935,-0.45831168,-0.375512,-0.25,-0.5,-2.4,-0.13090908,-0.3634870113,-1.7156865,0,-0.376942368,0,0,0,0,-1.5,0,-1.97466075,-0.14403636,-0.132522348632,0,0,-0.584,-1.18,0,-0.59,-0.12,-4,0,0,0,0.708882818492588,0.592188867273774,1.66734985977771,0,1.11139405035065
"8",-0.06012578,0,0,0,0,0,0,0,0,-0.1070449,-0.08645144,0,0,0,0,0,-0.17334524011,0,0,0,-0.3760416,-0.25518885,-0.16083937,-0.65789475,0,-1.41153594,0,-0.18166224,-4.008160128,0,0,0,0,0,0,0,0,0,0,0,0,0,0.146404313219241,0.0834975956614672,0
"6",0,0,0,0,0,0,0,0,0,0,0,0,0,-0.125,0,0,-0.12227968998,-1.0784315,0,0,0,0,0,0,-1.5,0,-0.08588457,0,0,0,0,0,-0.59,0,-0.59,-0.12,-2,0,-1.59381888,0,0,0.395707829793566,1.32997245384516,0,2.73340699463651
"3",0,0,0,0,0,0,0,0,-0.041777248,0,0,-0.03522035,0,-0.75,-0.25,-0.52363632,0,-0.4901961,0,0,0,0,0,0,-0.5,0,-0.08588457,-0.1437888,-0.0241689715888,0,0,0,0,0,-0.59,-1.32,-4,0,-3.18763808,0,-2.0188420604,0,2.62704163719659,0,2.40593903390762
"1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.5,0,0,0,0,0,-2.12381828,-1.168,-0.59,0,0,0,-16,0,-16.0220736,-6.6,-12.11305151,-5.09756,0,0,0
"18",0,0,0,0,0,0,0,0,0,0,0,0,-0.125,0,0,0,0,0,-8.25,0,0,0,0,0,0,0,0,0,0,-5.84,0,-3.504,0,-7.592,-4.13,0,0,0,0,-1.1,0,0,0,0,0
"2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.347883942,0,-0.59,0,0,0,-8,0,-6.408832,0,-14.939430906,-2.801553,0,0,0
