"11",0,0,0,0,0,0,0,-0.4176,-0.0363,0,0.00229217199558986,0.070431941923775,0,0.0708498402555911,0,0,0.0597020640143584,0,0,0,0,0.12203579766537,0.00870276919373891,0,0.244927234927235,0.000505817494223562,0.00191056360990274,0.00619826086956522
"22",-0.4383945,-6.876052326,-3.0337655725,-0.54,-0.7998395,0,0,-0.0216000036,-0.3993,-0.0645,0,0.0312134354482759,0,0.0915793553354633,0.0540172802122744,0,0.0137190969644032,0,0,0.00647725746158131,0.11465735288,0.137665304180545,0.0953919937976898,0,0.625728796902287,0.00235372138506771,0,2.08306060356522
"9",-0.21018921,-0.2380171959,0,0,-0.28465815,0,0,-0.1296,-0.0121,-0.1806,-0.0143712576,0,0,0.142917564355698,0.0153569446711191,0.312708166168096,0.0474652310419783,0,0.000919748614093716,0,0,0.0202677999862146,0.00576338543739063,0,0.0571162888482328,0,0,0
"17",-0.4293864,-2.3272792488,-3.555195995,-4.17,-0.0049940025,-0.6068,-0.331750252,0,-0.3025,0,0,0,0,0,0.0209227766466607,0,0,0,0,0.115034991650909,0,0,0,0,0,0.0279471899347428,0.0347873324830541,0
"13",0,0,0,0,0,0,0,-0.2196,-0.484,-0.3096,-0.071856288,-1.08011982,0,0,0.0200106828073105,0.0667203492874786,0.00129284952419982,0.0303586405301953,0,0,0.021609979797,0.043243984029572,0.0185725993788097,0,0.283715141828482,0,0,0.0386563468885714
"16",-1.1019921,-4.1256313956,-3.887013845,-4.74,-0.6192565,-0.53465,0,-0.4176,-2.904,0,-0.416766528,-1.14125862,-0.2936396331,-1.0494302,0,0.00370894229125214,0.165257857513212,0.00422461864804687,0.0523498808572466,0.166224867862943,0.0120166930433333,0.288398665480823,0.0457179490738177,0.0148306814526749,0.35580373,0.0624577223614853,0.0388414488370018,1.15474407689441
"12",0,0,0,0,0,0,0,-0.0792,0,0,0,-0.122277702,0,-0.0184110584,-5.6044408e-05,0,0,0.184250555951172,0,0,0.0051549883165,0.0113472773092829,0.000303454264709666,0,0.00581409759424809,0.000139137889143212,0.000473734137015506,0.00446658959145963
"15",0,-0.6347125224,-0.68733721225,0,-0.9838185,0,0,-0.0072,-0.0484000121,-0.6966,-0.0287425152,-0.95784222,0,-0.0184110584,-0.12887084,0,0,0.0287037794099268,0.0924076003477116,0,0.082731083636025,0.0827770626191106,0.049999272576187,0,0.882350111642932,0,0,0.0462471896102003
"18",0,0,0,0,-0.04994002,-0.00185,0,-0.0432,-0.0605,0,0,0,0,-0.00735705784,-5.6062328e-05,-0.3834634568,-0.00100652631,0,0,0,0,0,0.000880642767248976,0,0.00502538316285516,0.000175194330943179,0.000167680841881781,0.000715607501118012
"23",-0.3302973,-3.7818287793,-4.00552022,-2.73,-0.20495885,0,0,-0.0324000036,-0.484,0,0,-0.0407592408,0,0,-0.08964928,0,-0.418158792,0,0,0,0.060626626566,0.0121320653495053,0.0656669395463122,0,0.262799336713098,0,0,0.637144463918012
"20",0,-7.5372112035,-1.611688598,-3.57,-0.4744302,0,0,0,-0.5324,0,-0.0287425152,0,-0.9285361371,0,-0.27455092,0,0,0,0,0,0,0,0,0,0,0.136510656282384,0.116885858567784,0
"14",0,0,0,0,-0.3795442,-0.0259,0,-0.1188,-0.0121,0,-0.0143712576,0,0,-0.0184110584,-0.00056062328,-0.03771771768,-0.01019899326,0,-0.0062062062,0,0,0,0.00284018734256035,0,0.0324961091476091,0.000828803724291146,0.000405995164740781,0.00386100335403727
"19",0,0,0,0,-0.08989205,-0.0185,0,-0.0936,-0.387200121,-0.4257,-0.0862275456,-0.122277702,0,-0.184110584,-0.06723696,-0.4148948568,-0.0509949612,0,-0.0062062062,0,0,0,0.0123168203073553,0,0.208924867461712,0.0054608111353079,0.00634660473381038,0.0382380079221739
"21",0,0,0,0,0,-0.12765,-0.2002456576,-0.2196,-0.798600121,-1.548,-3.04670592,-1.77302724,0,-4.03202144,-0.543498872,-0.565765828,-1.57064496,-2.53046955,-1.71291306,0,-2.0505502,-1.58961084,0,0,6.41429912944976,1.31455497050326,0.836774446462788,5.35052227249441
"24",0,-0.0793390653,-1.161362475,-5.43,0,-0.2923,-0.448311104,0,0,0,0,0,0,0,-0.00056044408,0,0,0,0,0,0,0,0,0,0,0.00382949370807378,0.00409532988715078,0
"25",0,0,-0.4266234245,0,0,-0.0592,-0.660511884,-0.9684,-3.6058,-5.4825,-2.51497008,-2.21118864,0,-7.75105336,-0.532292656,-1.364124016,-3.48805524,-1.8171827,-0.86266242,0,-2.95245205,-3.39320748,-2.7242757,0,0,0.491458999967307,0.77447862096145,8.64218579552795
"26",0,0,0,0,0,-0.1831499815,-1.279181336,0,0,-0.1548,-0.1293413184,0,-2.7935446176,0,-1.27750224,-0.4463263196,0,-0.86613385,0,-5.7232,-1.02952935,-1.21258722,-7.6333671,-5.364137,-14.8531488,0,21.9657531631979,0
"27",0,0,0,0,0,0,0,0,0,-0.5031,0,0,-2.9919497751,0,-0.68357576,-1.307547496,0,-0.71328668,0,-4.21648,-0.433933925,-1.21258722,-4.1808204,-4.935863,-20.1398568,-42,0,0
"28",0,0,0,0,0,0,0,-0.81,0,-0.0774,-4.67065872,0,0,-0.589153648,-0.96372976,-0.584624668,-0.1019899326,-0.14435567,-1.16676684,0,-0.19569567,-0.346453608,-1.26773235,0,-10.6573404,0,0,0
