"","1","2","7","4","5","6","3","30","8","12","16","14","17","31","32","40","10","35","19","20","43","37","21","39","45","36","18","28","44","47","38","27","33","34","29","25","11","9","13","15","22","42","26","24","41","23","46","48","50","51","49","52","53","54","55","56","57"
"21",0,0,0,0,0,0,0,0,-0.012178836,-0.033580355,0,-0.42493808,-0.44932615,0,-0.0277203736,0,0,0,-0.207432368,0,0,0,0,0,0,0.00473859076729282,0,0,0,0.0139657604613497,0,0,0,0,0,0.0093323858005814,0,0,0,0,0,0,0.00110606076237726,0.0028715036127907,0,0,0,0.00237357263129394,0.0210670329122218,0.0105695187853257,0.00675840935610959,0.0369393616628165,0.00703767123969486,0.0247953005216438,0.00333712431169348,0,0
"39",0,0,0,0,0,0,0,0,-0.0094695462,-0.048931372,0,0,-0.3691058,0,0,0,0,0,-0.175884228,0,0,0,0,0,0,0,0,0,0,0.00060310216165814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000517398170264615,0,0.0236742666605405,0.000215770127707559,0.00492745342747971,0,0,8.88898203500564e-05,0,0,0
"45",0,0,-0.04719192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000438671186503068,0,0,0,0,0,0,0,0,0,0,0,0.000363885004580153,0,0,0.000185384197656816,0,0,0,0,0,0,0,0,4.31031483994875e-05,0,0,0
"36",0,-0.112,0,0,0,0,0,-0.014,-0.0099792,-0.00335160848,0,0,0,0,0,-0.0468,0,0,-0.03575793,-0.23,0,0,-0.00466997123,0,0,0,0,0,0,4.09850936687117e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00152562537473684,0.000222160305644555,0.00204512872802773,0.0024417822070665,0.000212831961745511,3.51755607357418e-08,1.57813528957564e-05,0.000444056709167965,0.000275303149926863,0,0
"18",0,0,-0.0101384184,0,0,0,-0.56686016502,0,0,0,0,0,0,-0.045999191,-0.181722434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0123721907745805,0,0,0,0,0,0,0,0,0,0,0
"28",0,0,0,0,-8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000735251312983507,0.000653363984977073,0.000255781780999068,0,0,0.000256346033689385,0,0,0
"44",-0.32162741,0,-0.053793732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.79325987730061e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.88860272e-05,0,0,0,1.77494917446092e-06,1.65010914504793e-05,0,0.00032531877615792,6.79785320845172e-06,0,0
"47",-1.937,0,-0.12044748,-21.2,-8,-0.47328,-2.13939,-0.28,-0.39901266,-0.167901792,-0.0192522851,-0.0194102804,0,-0.085552639,-0.00308004158,-0.819,-0.109482408,-0.000143549301,-0.053998412,0,-0.0285,-0.040763065,-0.082631828,-0.0087878787,-0.93,-0.0001993098312,0,0,-0.052,0,0.0423347222222222,0.0260610465116279,0,0,0.0142467054263566,0.0325763081395349,0.020375,0,0.0101875,0.000747083333333333,0.00327355848404848,0.0684351145038168,0.00965223944875108,0.0050117397137746,0.11621609972158,0,0.0253733092105263,0.219869642930719,0.124556462979916,0,0,0,0.0059836612817688,0.0202658041624809,0,0,0
"38",0,0,0,0,-8,0,0,0,-0.0099697302,0,0,0,0,0,0,-0.0585,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.017,0,0.00634293661395349,0.00829725142705167,0.0210326919802486,0,0.0136212645348837,0,0,0,0,0,0,0.00470249094573643,0.000438956927549195,0,0.00291153319306689,0.000273055263157895,0.000211550832193723,2.26698815664632e-06,0.000350995555347041,0,3.15092726109886e-05,0,4.89466302929579e-08,4.97558300160059e-08,0,0
"27",0,0,0,-0.4,0,0,-1.56375289026,0,-0.0090633888,0,0,-0.047881008,-0.0175932155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.025,-0.1242014,0,0,0,0.00133865133333333,0.0029228,0.00392468270909091,0.0014390509,0,0.00172,0.000292420788648256,0,0.00368826074074074,0.00965373846153846,0,0.000912165906647475,0,0.00282345549567013,0.00359885616458626,1.39379143877532e-05,0.000324588055998316,2.02751380962311e-06,0,0.0012390169079876,8.26737033321335e-07,0,0
"33",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0248615275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000457100683997683,0,0.000432881717843072,0,0,0,0,0,0
"34",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.01125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.12448812171053e-05,0,1.71012379831495e-05,0,1.38815555169769e-05,0,0,0.000148396566659463,1.25685051560382e-05,0,0
"29",0,0,0,0,0,0,0,0,-0.0145014246,0,0,0,-0.035,0,0,0,0,0,-0.0169199446,0,0,0,0,0,0,0,0,0,0,-0.082,0,-0.0588337261,0,0,0,0,0.004386,0.02350640666,0,0.0030272,0.0344621394678322,0,0.00485920502222222,0.00181396938461538,0.0257529173125367,0.0218329567725283,0.00179242105263158,0.0139205810738958,0.000652537262028035,1.90137448225966e-06,9.33549520766293e-06,0.000121100770574057,1.42463636979074e-05,0.000208531733902871,6.95497675700928e-05,0,0
"25",0,0,0,0,0,0,-2.00048368608,0,0,-0.033580355,0,0,0,0,0,0,0,0,0,-0.23,-0.04275,0,-0.0233064587,0,0,0,0,0,0,-0.05,-0.42675,-0.034255216,0,0,0,0,0,0,0,0,0.0276344568960166,0,0.00162325908148148,0.0128003361538462,0,0.00812927410729254,0,0,0.00527027512042658,0,0.00142251360861327,0.00826347538304836,3.43361871200678e-05,0.006653569915555,0.000950698724338896,0,0.00220438746598633
"11",0,-0.112,0,-0.8,0,-1.07856228,-9.802296,0,-0.0145218456,0,0,-0.268857344,0,0,0,0,0,0,0,0,-0.1425,0,0,0,0,0,0,0,0,-0.1,0,-0.1470843299,0,0,-0.03128,0,0,0,0,0,0,0,0,0,0,0,0.00185213109052632,0,0,0,0,0.172650449111272,0.00308303103647063,0.0112972207207166,0.00846706640832612,0,0
"9",0,0,-0.16138116,0,0,0,0,0,-0.0109529532,0,0,0,0,0,0,-0.0234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0294168777,0,0,-0.0914414128,0,0,0,0,0,0.00613449888812208,0,0,0.00209408975849732,0,0,0,0.0115367183529961,0.0199568213524095,0.0144178072551552,0.00180212316922799,0,1.37970080454047e-07,0.00218588959307441,0.00162497223860251,0,0
"13",0,0,0,-0.4,0,0,-0.4736823399,0,-0.0018152298,0,0,0,-0.049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0103207220572451,0,0.00395634823541842,0,0.000345036889376344,0.00138816836143576,0,0,0,5.59538738521582e-05,0.000315628918002725,1.62787803181265e-05,0,0
"15",-1.009918,0,-0.053793732,0,0,-1.550434,-12.05838,0,-0.378,0,0,-0.68609492,-0.018663729,0,-0.18480247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.01,0,-0.1758,0,0,-0.05888,0,0,0,0,0,0,0,0,0.000786380836314848,0,0.00350739076503723,0.0232138986315789,0,0.00445269612293869,9.41674903267067e-05,0.000953425623289525,0.0116753304698631,0.00505222813410648,0.0929919406977133,0.0164343389724071,0,0
"22",0,0,0,0,0,0,-0.40080810384,0,-0.0047296332,0,0,-0.0154805392,-0.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.01,0,-0.00682099312,0,0,-0.1529740856,-0.446,0,-0.07,0,0,0,0,0.00535997034031395,0.00139153076142766,0,0,0,0,0.00201967749892081,0.0942042659133885,0.0222458403830637,0,0.000372420660071306,0.000574596656824863,0.000213747234284292,0,0
"42",-0.63494171,0,-0.012069552,0,0,0,0,0,-0.009032913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.062,0,0,0,0,-0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000488230770302736,0,9.51473684210526e-05,0,0,0,0.000226534540314577,0.00117000757611942,0.000344745848623429,0.00163464677144152,0.000258434486931083,0,0
"26",0,0,0,-0.4,0,0,0,0,-0.023485572,-0.00219907682,-0.019831041,-0.053791276,-0.0875,0,0,0,0,0,-0.21427913,0,0,0,-0.00466129268,0,0,0,0,0,0,-0.025,-0.2486153,-0.0729445768,0,0,-0.01828828072,-0.02221282484,0,0,0,0,-0.0272675214,0,0,0.00598009167692308,0,0,0,8.9387448709673e-06,0.0333901629431949,0.00343296388462669,0.00157123094042284,0,0,0.0057714259888763,0.000146539284841894,0,0.222493794544186
"24",0,0,0,0,0,0,-3.57083717796,0,-0.054468846,-0.033132609,-0.0210835307,-0.62839336,-0.2990995,-0.0266619504,-0.070840952,0,0,0,-0.215865624,-0.23,-0.58425,0,-0.0466129221,0,0,0,0,0,0,-0.05,-0.0893905,-0.735421796,0,0,-0.0262970592,-0.674694082,0,-0.078039745,-1.14432072,-0.0041152815,-0.0272675214,0,-0.217547368,0,0,0.000153032427026335,0,0.02596010636802,0.0797136965732315,0.0687567731687824,0.0234779655363749,0.00374185693195511,0.000877295602879023,0.0267961569398342,0.0258009648976466,0,0
"41",-1.26861462,-0.448,0,-0.4,-36,-0.0612,0,0,-0.002604924,0,0,0,-0.84,0,0,0,0,0,0,0,-0.57,0,0,0,-1.488,0,0,0,0,-1.6,0,0,0,0,-0.5152,0,0,0,0,0,0,-0.17,0,0,0,0,0.00296220576,0,0,0,0.000528949406032901,0,0,0.101358229763809,0.101578149225055,0.00592441152,0
"23",0,0,0,0,0,0,-0.311184,0,-0.066350574,-0.8614478,-0.29830067,-0.4489058,-0.175,-0.042483318,-0.00308004158,0,-0.043107936,0,-0.19331208,0,0,0,0,0,0,0,-2.1,0,0,0,-0.62239975,-0.0729445768,0,0,-0.332252296,-0.449795906,0,0,-0.4604796,-0.0192676605,0,0,0,-0.00115415781,0,0,0.0795782240155879,0.0118217379308436,0.00629545281855031,0.000269483916138827,0,0,0.00361493814161835,0.0275061634662342,0.000424383110383426,0,0
"46",-1.26861462,-0.224,0,-10.8,0,-0.0337050772,0,-0.07,-0.000882,-0.23192828,-0.000164910675,0,-0.13157452,-2.07988,-0.209442851,-0.0585,-0.0038394528,-8.61295806e-05,0,0,-1.197,-0.878514,0,-0.175757574,0,-1.729604016,0,0,-0.3952,-2.151,-0.4725,0,0,-1.02934125,-0.2208,0,-0.267682768,0,0,-1.03227762,0,-0.204,0,0,-0.2124,-5.35410752,0,0,0,0,0,0,0.47215001612361,0,0.138162769859929,0,0
"48",0,0,0,0,-4,0,0,-0.014,-0.05166,-0.084356992,-0.049599541,-0.034655936,0,-0.0254899966,0,-0.117,-3.0443088e-05,-0.1520187333,-0.036506444,0,0,-0.11807229,-0.026347777,0,0,-0.02026879524,0,0,0,-1.5,-0.029459725,-0.1470843299,0,0,-0.138,0,0,-0.294,-0.0261606,0,0,0,-0.000222365304,-0.12754237,0,-0.064008384,0,0,0,0,0,0,0,0,0.0299770967321963,0.206016808421053,0
"50",0,0,-0.0215175,0,-4,0,0,0,-0.4811922,-0.179232768,-0.250751052,-0.0221930968,-0.175,-0.0210951684,-0.54516724,-0.351,-0.0125699184,-1.042598676,-0.249076386,-0.23,0,-0.3489458,-0.55040525,-1.52323225,0,-0.439157052,0,-0.56,0,-2,-0.00074302075,-0.441253019,-0.44,-0.080838324,-0.01522526216,-0.447096268,0,-1.197,-0.24772056,-0.03750351,-0.063696726,0,-1.955,-0.921761798,0,-0.080226944,0,0,0,0.14810445839846,0.338220044134011,0,0,0,0.220484128138952,0,0
"51",0,0,0,0,0,0,0,0,-0.0054716022,-0.00196286454,-1.373498,0,-0.005312748,0,-0.0246403345,0,-0.00033572832,-1.516885811,-0.0194259468,0,0,-0.049899605,-0.233064587,-0.0117171716,0,-0.4425354,0,-0.42,0,0,-0.097094625,-0.001442324144,0,0,-3.74428592e-05,0,0,-0.72986725,0,-0.00066940929,-2.50753806,0,-0.169644326,-0.671031833,0,-0.00289846464,0,0,-0.2925,0,0.0228365876214249,0,0,0,0.0186088361656341,0.319721842105263,0
"49",0,0,-0.053793732,-2,0,0,0,0,-0.0096099102,-0.000206811766,-0.173595421,-0.003198118,-0.0219820335,-0.0046878152,-0.243323309,0,-0.049852416,-0.782295927,-0.075244832,-0.23,0,-0.0066767085,-0.6525809,-1.17171716,0,-0.1689066432,0,-0.72,-0.026,0,0,-0.1470843299,-1.54,-0.242514972,-0.000805021528,-0.446,0,-0.39948265,0,-0.0296788008,-2.59295256,-0.34,-0.34,-1.003360241,-0.02655,0,0,0,-2.925,-1.1,0,0,0,0.384847101119694,0.521516407943206,0,0
"52",0,0,0,-0.4,0,0,0,-0.98,-0.0015912,-0.00251497762,-2.69320593e-05,0,-0.083887825,-0.0061527589,-0.79920914,0,-2.16284592,-0.01368503584,-0.90293658,-0.92,0,0,-0.345298754,0,0,-2.702506032e-06,0,0,-0.0234,0,-0.0036950175,-8.89433437e-05,0,0,-0.001010957272,-0.2508169754,-1.69099867,0,0,-0.03518394,0,-0.17,0,-0.01548101264,0,0,0,0,0,0,0,0,0,0,0.212994077057981,0.0406610052631579,0
"53",0,-1.12,0,0,-4,-0.068,0,0,-0.0003186,-0.304520728,-0.234627661,-0.0129549308,-0.004347833,0,-0.0118605287,0,-0.0121713168,-0.2113329673,-0.0008141042,0,0,0,-1.33960105,0,0,-0.02468941236,0,0,0,-0.7,0,0,0,0,-0.00242175832,-0.0212220403,-0.61488561,-6.029135e-05,-0.072747384,-0.310026717,-0.085572882,-1.02,0,-0.073909288,0,-0.335630528,-6.28,0,0,0,0,0,0,0,1.6063665117134,11.0397115789474,0
"54",0,0,0,0,0,0,0,0,-0.003078,-0.96527632,-0.230754479,-0.0163847012,-0.17065216,-0.0263689605,-0.12674133,0,-0.0002566248,-0.03116970472,-0.103684724,0,-0.1425,-2.03253015,-0.9953848,-0.0087878787,-0.62,-0.1465143228,0,-0.3,-1.9812,-0.5,-2.465e-05,-0.2334225813,0,-1.07784432,-0.00747608192,-0.867291154,-0.47518549,-0.20145286,-0.086544432,-1.2034737,-0.0278445762,-1.02,-0.51922284,-0.476102764,-2.11515,-0.538599232,0,0,0,0,-0.6,0,0,0,0.338781561837077,2.32826736842105,0
"55",0,0,0,0,0,0,0,0,-0.0468,-0.42742624,-0.228514577,-0.0089533836,-0.175,-0.00263689634,-0.00308004158,0,-0.0053352936,-0.379783649,-0.098861152,0,-0.1425,-0.00210843395,-0.395434218,0,0,-0.2681223768,0,0,-0.1222,0,-7.396365e-05,-0.000459741026,0,-0.26946108,-0.00736,-0.3657912708,-1.05124697,-0.44205,-0.0131754192,-0.62780355,-0.030574422,-0.476,-0.038913918,-1.353145109,-6.25695,-0.024528672,-1.144,-2,-2.34,-1.1,-2.4,-9,-6.4,-6.4,0,34.3623684210526,0
"56",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.2124,0,0,-8,0,-11,0,-1,-25.6,-25.6,-70,0,0
"57",0,0,0,0,0,0,0,0,-0.000342,0,0,0,0,0,0,0,-0.000172524456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0001548169026,0,0,0,0,0,0,-0.0107847184,0,0,0,0,0,0,0,0,0,0,0,0,0,0
