-0.07037364,-0.012540477575,-0.12175152,-0.160033801,-0.12833332433333,-0.000357,-0.0215927784,-0.209196,-0.021014,0,0,0,0.0427290857934681,0.00667973895491367,0.0855153936851086,0,0.0491624136444563,0,0.0212241175,0.0646072393062911,0.0441754074098743,0.0857445088169958,0.0119428222670455,0,0.00120082939034407,0.0399843740115928,0.00638706545051476,0.0433406373528915,0.0130052991721161,0,0,0.013925518035,0,0,0,0
-0.0015299922,-0.006646249255,-0.006059976,-0.0230148975,-0.20533333433333,0,0,0,0,0,0,0,0,0,0,0,0,0.414560482150243,0,0,0,0,0,0,0,0,0.0252151330117469,0.00590398549490399,0.0540775661483471,0,0,0.010380038961996,0,0.0098072930479932,0.063329759884689,0
0,-4.3138355875,0,-0.0230148975,-0.25666667433333,0,-0.28789656,-0.048276,-0.0395,-0.0145,-0.40715231,0,0,0.0147042691006837,0.278961097179284,0.0612116339163882,0.0132009042277877,0,0.134694076389315,0.0470327916158931,0.0283511314115891,0.11715606481187,0.176976142517587,0.105383496169916,0.0170120732161754,0.133861792935426,0.135172476700991,0.022145408902852,0.123216464331651,0,0.0206505019085512,0.0556368168261441,0.0167125192349759,0,0,0
-0.0014999925,0,-0.006059976,-0.00481707152,0,0,-0.00239999784,-0.004023,0,-0.00145,-0.003797,0,-0.00292395,0,0.0569613846563521,0,0.0030417754978216,0.00206136640579009,0,0.000961664600942792,0,0,0.000424168456568182,0,0,0,0.00386413791446612,0.000563979280089026,0.00263681760301791,0,0,0,0,0,0,0
-0.4512426,-0.0333531895,-0.08965164,0,0,0,0,-0.020115,0,0,-0.06918134,0,-0.07894665,-0.416916,0,0.0116576320677787,0.00607871854320496,0.00930793868742257,0.015537220806348,0.0108506459684674,0.00593995129227805,0.0245458041329883,0.00105935596406918,0.0189247993401334,0.00298884863980779,0.00525658106109409,0,0,0.000303544818699127,0,0.10734108413941,0.0024162889438722,0.04007205586607,0.000220198707572959,0,0
-0.02998485,0,-0.6002736,0,0,0,-0.031907976,-0.24138,-0.079,0,0,0,-0.08685,0,-0.1948206,0,0.0240869669919489,0,0,0.0537528550055287,0,0,0,0,0.0148064131882972,0,0,0.00819242921051269,0,0.239589876033515,0.0427779842448359,0.0013106771496,0.0361955463851166,0,0,0
-0.006716967,-0.00067749729,-0.12175152,-0.0219444374,0,-0.000714,-0.032627976,-0.148851,-0.02765,0,-0.07643361,0,-0.0071796,-0.042786,-0.03894012,-0.038251,0,0,0.01656289728,0.0166007040446953,0.000115235229016062,0.0242130162193568,0,0,0.0393352463163321,0,0.0223524989487661,0.0161303108153442,0.0211727195812182,0,0,0.008910225296,0,0,0,0
-0.028154859,0,-0.012119952,-2.676150785,-0.10266668,0,0,0,0,-0.0348,0,-1.6666668333333,0,-0.009468,-0.01947006,0,0,0,0,0,0,0,0.0536379312640909,0,0,0,0.0573334015837376,0.0100687074738033,0.0307399853916858,0,0,0.0118014716178,0,0.00557514721173469,0.036001038463228,0
-0.002999985,0,0,-0.2140920735,-0.007700001,0,0,0,0,-0.00725,-0.0064549,0,-0.01433025,0,-0.01947006,0,-0.01296,0,0,0.00196030960833382,0.00162608625440048,0.0181404814494955,0,2.13127864539989e-05,0.000774277197007539,5.91987199545354e-06,0.0027689901668638,0.00444858518173457,0.00118786572557453,0,0.00677240696009501,0.00113988,0,0,0,0
-0.006716967,0,-0.006059976,-0.216768197,0,-0.000714,-0.047983152,-0.8046,-0.0395,-0.0145,-0.05627154,0,-0.01433025,-0.007578,-0.03894012,-0.047821,-0.0372,0,-0.01871467,0,0,0,0,0,0,0,0.0108526205299482,0.00944207336044151,0,0.0705639519778227,0.0701706670848402,0,0,0,0,0
-0.9483912,-0.006578499255,-1.6844088,-15.78928915,-0.07700001,-0.8925,-0.81570648,-0.60345,-0.079,-0.1885,-0.35164017,0,-0.07894665,0,-0.1948206,0,-0.00236,0,-0.1418768,0,0,0.00371909172864904,0,0,0.00117816056617457,0,0,0.0618032727231775,0,0.539466253369152,0.683387116511827,0,0,0,0,0.0005759428797
-0.0611997,-0.5169982175,-0.2861508,-5.3523005,-0.12833332433333,-0.18207,-0.11995668,-0.12069,-0.0395,-0.0725,-0.1651695,0,-0.07894665,0,-0.1948206,0,-0.12,0,-0.38302069,0,-0.0035,0,0,0,0,0,0,0.0653322353838515,0,0.0173832095182372,0.245063557558198,0.00028502055,0.00034254008691959,0,0,0
0,0,0,-0.0230148975,-0.20533333433333,0,0,0,0,-0.1885,-0.05327191,0,-0.27615405,-0.017118,-0.01947006,0,0,-3.1419,0,0,0,0,0,0,0,0,0.258738490173058,0,0.109343342856786,0.473647889139306,0.316357479589537,0.033495627,0.128007079612835,0,0,0
0,0,-0.012119952,-0.10704601,-0.015399999433333,0,0,-0.032184004023,0,-0.029,0,0,-0.0368244,0,-0.07789024,0,0,0,-0.00023335,0,0,0,0,0,0,0,0.00308958606575198,0.0128393449162496,0.00351528845780298,0.0115669394493966,0,0.0100238981168,0,0,0,0
-0.28911456,-0.0333531895,-0.012119952,-5.3523005,-0.12319999033333,-0.04284,-0.31188696,-0.36207004023,-0.039816,-0.058,-0.003797,0,-0.0188175,0,-0.03894012,-0.047821,-0.32,0,-0.02683525,0,-0.00182,0,0,0,0,0,0,0.0384630987925314,0,0.0120477737475132,0.335195175271746,0,0,0,0,0
0,0,-0.012119952,-1.7662597,-0.020533333433333,0,0,-0.08046,0,-0.029,-0.14379239,0,-0.16840215,0,-0.07789024,0,0,0,-0.00023335,0,0,0,0,0,0,0,0.0709198444432541,0.0130152762061746,0.070298734929547,0,0,0.066882411106875,0,0,0,0
0,0,0,-5.88753055,-0.12833332433333,0,0,0,0,-0.058,-0.05330988,-1.6666668333333,-0.39467535,-0.291798,0,0,-0.48,-6.2841,-0.25332476,-0.364,0,0,-1.613819,-0.087129,0,-0.5773644,0,0,0.514715421740979,0,0,0.065865456,0,0.62231156462585,0,0
-0.2998485,-0.011185477575,0,-0.227472798,-0.23100003,-0.3922359,-0.083968728,-0.462645,-0.73075,-0.551,-1.54496133,-1.6666668333333,-0.27615405,-0.18189,0,-0.298294,-1.47936,-4.7133,-1.73817748,-1.35254,-1.07632,-4.13075,0,-1.546398,-1.93987,-0.4525344,0,0,0.0618266468591363,0.467727768193419,0.341574125020827,0.02616113808,1.33508769987576,0,0,0.131860575
-0.3256365,-0.0033197371275,0,-0.227472798,-0.420933388,0,-0.167939856,0,0,-0.145,-0.20245604,-6.666666333333,-0.6710031,-0.371376,-0.01947006,0,-0.848,-6.2841,-0.20268781,0,0,0,-1.272009,-0.184895973,0,-1.0674162,-3.84,-0.108,0,0,0,0.106093056384,0.543011103296152,1.37135610666667,3.54222233411387,0
-0.1199394,0,0,0,-0.020533333433333,-1.6065,-0.047983152,-0.8046,-1.6195,0,0,0,0,0,0,-1.220349,0,0,0,-1.414,-1.31425,-0.15375,-1.765018,-0.194886,-0.085,0,0,-0.26172,0,0,0.0782642259393535,0,0.601711910229961,0,0,0.157712038875
0,-0.8767290375,0,0,-0.12833332433333,-0.3910221,0,-0.08046,-0.7505,0,0,0,-0.09863265,0,-6.038718,-0.596588,0,0,-1.01353239,-3.85,-4.55847,-5.934751025,-3.227827,0,-6.47513,0,0,-0.52332,0,-0.85716,0,0,0.431601447145549,0,0,0.7159721882775
-0.0002999985,0,0,-9.6341409,-0.07700001,0,0,0,-0.01975,-0.058,-0.28234492,-1.6666668333333,-0.39461745,0,-0.2018606,-0.027144,-0.4648,-3.1422,-0.25332476,0,0,-0.01025,-0.5075095,-0.686691,0,-1.322685,-0.64,-0.05952,-0.55272,0,0,0,0,0,0,0.312175
0,-0.472053003,0,0,0,0,0,0,-0.395,0,0,0,-0.09863265,0,-2.785538,-0.623732,0,0,0,0,0,-0.01025,-1.613819,0,0,0,0,-2.52744,-2.35392,-8.14284,-1.86655,0,0,0,0,1.49774292
0,0,0,-0.588753055,-0.012833332433333,0,0,0,0,0,0,-1.6666668333333,0,0,-0.01947006,0,0,-1.5711,0,0,0,0,0,0,0,0,-6.4,0,-7.56168,0,0,0,0,0,0,0.6615
0,0,0,0,0,0,0,0,0,0,0,-1.6666668333333,0,0,0,0,0,-1.5711,0,0,0,0,0,0,0,0,0,0,-3.02472,0,0,0,0,0,0,0.0102440375
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.04564,0,0,0,0,0,0,-2.4,0,-20.52,-29.76995,-8.3246683316,-57.6,-20,-2,0
