-2.295,-0.18792,0,0,-1.90707951,-4.099265352,0,-0.81462848,0,0,0,0.0112820986238532,0,0.155418483412322,0.00279965566306204,0.253136177594989,0,0,0,0,0.0124776847886526,0.0110654487150838,0,0.00339342786442712,0,0.0502205766745144,0.00954736536251398,0.0121670123022847,0,0,0,0
-0.459,0,0,-0.193333343,-0.14270663,-2.43570747,0,0,0,0,-0.01317,0,0,0.0190569194312796,0.000269243027888446,0.0323429011010145,0,0.0788433333333333,0,0,0.000563180601574175,0,0.00011962574282463,0.00134795140971806,0,0.00965943083969216,9.54533806417654e-07,0.00436848416324937,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.35299939727734e-06,0,2.26071564040966e-05,4.52309538092382e-06,0,4.08380790584373e-06,0,0,0,0,0,0
-0.6885,-0.06804,-1.63,-0.26666668,-0.0101191974,-0.14149338,0,0,0,-1.10453297,-0.1756,-0.122966661,0,0,0,0.00461631226977656,0,0,0,0,0.000268731205767463,0,0,0.000282514697060588,0,0.00320546250145486,0.00114636990224404,0.0175959414176919,0,0,0,0
0,-1.213056,0,-0.033333335,0,0,0,0,0,0,-0.02634,-0.014466666,0,0,0,0,0,0,0,0,0.00689036656836047,0,0,0.0131327054589082,0,0.0236783266188725,4.05171412355018e-05,0,0,0,0,0
0,-0.405,-0.185,-0.100000005,-0.06486665,-0.05053335,0,-1.75654266,0,0,-0.3073,-0.224233323,0,-0.03306666,0,0,0,0,0,0,0,0,0,0,0,0.00995274146024719,0.0238854474252908,0,0,0,0,0
-0.5049,-0.06804,0,-0.033333335,0,-0.05053335,-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00492281088187523,0,0,0,0,0.000616222110144383,0.0491766482212208,0.00284007029876977,0.000427764705882353,0,0,0
0,0,0,-0.020000001,0,0,0,0,0,0,0,-0.014466666,0,0,0,0,0,0,0.0875999876037753,0,0,0,0,0,0,0,0,9.37316930287053e-05,0,0,0.000145356005690671,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.212,0,0,0,0,0,0,0,0,5.86656925949275e-06,0,6.38494208e-05,0,0,0
0,-0.06804,-1.165,0,0,-0.24256008,0,0,-0.00527,0,0,0,0,0,0,0,0,0,0,0,0.0104542848165711,0,0,0,0,0,0.0180910932335279,0.00685990158172232,0,0,0,0
-0.3672,0,0,-0.033333335,-2.65953265,-0.2021334,0,-1.0182856,-1.6915,0,-1.43114,-0.368899983,-7.56,-0.18186663,-0.84,0,-0.348,0,0,-3.5098,0,0,0,0,0,0,0,0,0.818979735294118,0,0.435325587697311,0
-2.6622,0,0,0,-2.24438609,-0.02021334,0,-8.57905618,-0.008415,0,-1.32578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.88399705518558,0,0.0386955882352941,0,0,0
0,0,0,-0.113333339,0,0,0,0,-0.1445,0,0,-0.028933332,-26.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0829850778966254,0,0.368652447058823,0,0.0922654156222478,0.0325890235457064
-17.3043,-0.67392,0,-0.546666694,-1.06381306,-0.23245341,-2,-1.0182856,-3.4119,-0.92213303,-0.60582,-1.37433327,-22.62,-0.29759994,-2.492,0,0,0,0,0,0,0,0,0,0,0,0.72462612588851,0,2.36400211764706,0.0304569408984006,0.0767942551317662,0.00119291320406279
0,0,0,-0.093333338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0217047451669596,0,0,0,0
-21.6189,-0.06804,-0.155,-0.780000039,-3.751887036,-0.69736023,0,0,-0.7905,0,-1.317,-1.4466666,-3,-0.4959999,-0.66,-0.614286,-0.00996,0,0,0,0,0,0,0,0,0,0,0,0.265035223529412,0,0.457855036921618,0
0,-0.06804,0,-0.406666687,-0.07783998,-0.0042448014,-6,-4.68411376,-2.2525,0,-1.77356,-0.00101266662,0,-1.25653308,-0.008,-10.442862,-5.6304,0,-0.3504,-9.8371,0,-13.706,-3.64,-7.54,0,0,0,0,0,10.0808216186881,22.4274924596911,15.2840358355263
0,-0.26892,-0.57,-3.680000184,-0.89515977,-0.04042668,0,0,-0.17,0,-1.6682,-3.4206431757,0,-14.23519713,0,0,-0.24,-2,0,-2.7531,0,0,0,0,-5.7,0,0,0,0,0,0,0
0,0,0,0,0,0,0,-1.42559984,-0.0255,0,0,0,0,0,0,0,-0.024,0,-1.8688,0,-6.5,-0.294,-7.924,-12.054,0,-6.133332,0,0,0,20.7065784952134,13.8202018833412,19.6214219759926
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.06,0,0,-4.655,0,-25,0,22.7816274778132,19.4067176361958
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.788,0,0,-3,0,-1.722,-0.34,0,-9.199998,-23.275,0,-37.5,-204.8,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.714,-0.0062,0,0,-18.62,0,-62.5,-204.8,0,0
