-4,0,0,-0.22,0,-0.31511961,-0.225,0,0,0,0,-0.043379,-0.016,0,-0.14323012,-0.042,-0.625,-0.54457215,0,0,0,0,0,0,0.0575,0,0,0.0556451612903226,0,0.0685576923076923,0,0,0,0,0
0,0,0,-0.88,0,-0.1575598245,-0.075,0,-0.2676953,-0.09555,0,-0.086758,-0.032,0,-0.21484518,-0.063,-0.325,-0.18152405,-0.174,0,0,0,0,0.0108045977011494,0,0,0,0.0303225806451613,0,0,0,0,0.0325384615384615,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015,0,6e-04,0,0,0,0,0.00141346153846154,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.058,0,0,-0.6,0,0,0,0,0,0,0,0.00471153846153846,0,0,0,0,0.00190909090909091
-2.4,0,0,0,0,-0.0984749025,0,0,0,0,0,-0.086758,-0.032,0,0,0,-0.25,0,-0.116,0,-0.1,0,0,0,0,0,0,0.0168387096774194,0,0,0,0,0.0491884615384615,0,0
-8,0,-0.4998295,-1.1,0,-0.64993422,0,0,-2.676953,-0.975,0,-1.084475,-0.4,0,-0.3580753,-0.105,-0.5,0,-3.596,-0.875,0,-1.2,0,0,0,0.175,0,0,0.729166666666667,0.6125,0,0,0.0201923076923077,0,0
-1.6,0,0,0,0,-0.1772548245,0,0,0,0,0,-0.216895,-0.08,0,0,0,0,0,-0.116,0,0,0,0,0,-0.06,0,0,0,0,0.0269230769230769,0,0,0.0230769230769231,0,0
0,0,0,0,0,0,-0.3,0,0,0,0,0,0,0,0,0,-0.05,-0.7260962,0,0,0,0,0,0,0,0,0,0.0411290322580645,0,0,0,0,0.0138942307692308,0,0
0,0,0,0,0,-0.039389961,-0.45,0,-0.2676953,-0.0975,0,0,0,0,0,0,-0.125,-1.0891443,0,-0.075,-0.1,0,0,-0.05,0,0,-0.45,0,0,0.0298076923076923,0,0,0.0596153846153846,0,0
0,0,0,0,0,-0.1772548245,0,0,-0.5353906,-0.195,0,-0.216895,-0.08,0,-1.4323012,-0.42,0,0,0,0,0,0,0,0,-0.3,0,0,0,0,0.253846153846154,0,0,0,0,0
0,-44.97109,0,0,-71.72234,-0.137864844,0,-105.7696,-1.6061718,-0.585,-48.87618,-2.60274,-0.96,-74.40608,-4.6549789,-1.365,-0.5,0,-1.74,-1.55,0,-4.2,-3.5,0,-5.46,-2.1,0,-2.2,-20,0,0,0,0,0,6.80727272727273
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0114325e-07,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0
0,0,-4.4984655,0,0,-0.196949805,-0.45,0,0,0,0,0,0,0,-0.3580753,-0.105,-0.125,-1.0891443,0,0,-1.8,0,0,-2.45,-0.18,-1.8,-2.55,-4.4,0,0,0,0,0,0,0.992727272727273
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-52.208,-2,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.5,0,0,0,0,0,0,-36,0,0,-4.5,0,0
