-0.048270906,0,-0.0213440128,-0.0854,0,-0.492381568,0,0,0,0,0,0,0,0,-0.15599998,0,0,0,0.00122888179238845,0.00260697714285714,0.00789732108725977,0.109885488172043,0.000510146836581055,0.00573337033643147,0.0173289316776625,0,0,0.0020100599338841,0.0018219453784219,0.0155102577426312,0.00167278977195905,0,0.000957253426004852,0,0,0,1.06718362573099e-06,0.00154059830163381,0,0
-0.052942284,0,-0.0146740088,-0.60024,-3.038796,-0.531947944,-0.906486591,-0.2928,0,0,0,0,0,0,-0.38999995,0,0,0,0.0259231397325544,0,0,0,0,0,0.0125571331344508,0,0,0.107944177362808,0.0393945249597424,0,1.09576986449542,0.013164248429094,0,0,0,0,0,0,0,0
-0.488937564,-0.04776,-0.035351014529996,-0.04148,-0.273402,-1.063895888,-0.151746654,0,-0.033882,-0.29465,-0.06851,-2.78586,0,-0.207015,-0.38999995,0,0,0,0.0308590882426883,0,0,0.00832814336917563,0.021435137345849,0.000304169655714099,0.002526439400337,0,0,0.034924178748828,0.0136569481481481,0.00701964186881736,0.0399355591254191,0.0380072323524338,0.00022853111271392,0,0.00363355752584379,0,0.000169850292397661,0.004120971346278,0.00709264957264957,0
-0.03114252,-0.31044,-0.033350013329996,-0.1586000244,-0.76194,-0.092321544,-2.028613164,0,-1.219752,-0.5893,-0.69564,-0.58212,-5.189729,-1.20852,-1.185599848,-0.04527,-0.1732308628,-0.994,0,0,0,0.0110177089605735,0.0790575335725911,0.00160960377012698,0.0245105702148141,0,0,0.156596113728894,0.245519265185185,0,0.211330832391852,0.328825898547454,0.00201556671693659,0,0.0192280452132567,0,0.000287620191812865,0.0150470644087997,0,0
0,0,0,0,-0.004482,0,0,0,0,0,0,0,0,0,0,-0.00503,0,0,0,0,0.00328174383933736,0.00627240143369176,0.00215253717040323,0.000114543788453986,0.000317134352246743,0,0,0,0,0.000845903049843025,0,0,0,0,0.00182442675989939,0,0,8.5663207031832e-05,0,0
0,0,0,0,-0.004482,0,0,0,0,-0.2241,-0.01581,0,-0.009923,-0.016785,0,-0.01509,0,0,0,-0.021666671,0,0.000121749896057348,0,0,1.23114168729248e-05,0,0,0,0,0.00043784871225359,0,0,0,0,0.000283303000587778,0,0,0.000166275814172916,0,0
0,0,0,-0.0244,-0.035856,0,0,0,0,0,-0.35309,0,0,-0.162255,-0.249599968,-0.84504,0,-0.056,-0.023,-0.1666667,-0.00324,0,0,0,0,0,0,0,0,0,0,0,0,0,0.148830187986848,0,0,0,0,0.14721993
0,0,0,-0.0366,-0.02241,0,0,0,0,0,-1.09089,-0.01188,0,-0.38046005595,-1.918799754,-0.02515,0,-0.924,-1.058,-0.36666674,0,0,0,0,0.128971459294266,0,0,0.00314063551395864,0.00550976961513688,0.06891223576607,0,0,0.00403830599685267,0,0,0,0.000980449003619883,0.0485469807674572,0.0459551114053724,0
0,0,0,0,-0.053784,0,0,0,0,0,-0.33728,-0.2376,0,-0.072735,0,-0.6036,0,-0.028,-0.046,-0.041666675,0,0,0,0,0.00105209593187302,0,0,0,0,0.0344939888518034,0,0,0,0,0,0,0.000355637888888889,0.0226012170205521,0.00354434676434676,0
0,-0.0398,0,-0.0732,-0.013446,0,-0.219633315,0,-0.079058,-1.8758,-0.4743,-0.36828,-0.178614,-1.06305,-0.54599993,-1.31786,-0.1732308628,-0.168,-0.506,-0.08333335,-0.00324,0,-1.11384,-0.005066668,0,0,0,0.110621588993717,0.0954171763413849,0.0505681956968509,0.4603013559625,0.281619812271237,0,0,0.523509465230283,0,0.000358261280304094,0.0356240542285345,0,0.18830741475
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0743517527597057,0.0168480016833046,0,0,0.050736995433929,0,0,0,0,0
0,0,0,-0.00488,0,-0.06594396,0,0,0,0,0,0,0,0,-0.38999995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0516805123527329,0,0,0,0,0,0.00176510568321285,0,0
0,0,0,-0.0366,-0.031374,0,-0.23959998,0,-2.123272,-0.0249,-0.08959,-0.02376,-0.952608,-0.49795505595,0,-0.12072,-1.17599838,-1.834,-2.553,0,0,0,-0.02142,0,-0.55344,0,0,0,0,0.0702148190935625,0,0.905171311661756,0,0,1.81725499043271,0,0.00280326444444444,0.0309153867436631,0.0532088156288156,0
0,-0.02189,0,-0.1586000244,-0.008964,0,-0.075873327,-0.1464,-0.22588,-0.13695,-0.17918,-0.19008,-0.059538,-0.34689,0,-0.15593,-0.6116,-1.022,-5.704,0,0,0,-0.05355,0,-0.68027,0,0,0,0,0,0,0.877129666489038,0,0,1.76095755924643,0,0.00729221052631579,0.142739378117041,0.0303296703296703,0
0,0,0,0,0,0,0,0,0,-0.08715,-0.02635,-0.9801,0,-0.005595,0,-1.06133,0,-0.42,0,-0.20000004,-0.10368,0,-0.5355,-0.149466706,-0.28825,0,0,-0.4,0,0,0.212147147620477,0.371467329578647,0,0,1.43890007483277,0,0,0,0,0.902600776935
0,0,0,-0.0488,-0.098604,0,-0.267553311,-2.928,-0.344467,0,-0.01054,0,-1.270144,-0.3357,-1.87199976,-0.01006,-1.1954,-0.21,-0.345,0,0,0,0,0,-0.2306,-0.026666665,0,0,0,-0.154077,0,5.22876226063825,0,0,0,0,0,0,0,0.1254560875
0,0,0,-0.0976,0,0,0,0,0,0,-0.17391,-0.05346,-1.121299,-1.119,-0.23399997,0,-0.0633771612,-0.882,-2.369,0,0,0,0,0,-0.62262,-0.026666665,-1.10532,-2,-2.2712,-1.190595,-115.375,0,0,0,10.0381826457608,0,0,0,0,15.646603375
0,0,0,-0.0488,0,0,0,0,0,0,0,0,0,0,0,-0.2012,0,-0.042,-0.115,0,0,0,-0.09639,0,0,0,0,0,0,0,0,0,0,0,0.198745232251612,0,0,0,0,0
-0.01557126,0,-0.033350013329996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000152525943508889,0,0.00167610926932845,0
0,0,0,0,0,0,0,0,0,-0.00415,-0.01054,0,0,0,0,0,0,-0.042,-0.069,-0.08333335,-0.01296,-1.650168,0,0,-0.5765,-0.0399999975,0,-2,-2.2712,-2.297148,0,-17,-0.08333335,0,0,0,0,0,0,3.8368216
-0.00778563,0,-0.0186760112,0,0,-0.602288168,0,0,0,0,0,0,0,0,-0.38999995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.48421870467556e-05,0.02279096323236,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.02515,0,-3.5,-1.84,0,0,0,-2.62395,-0.530733473,-0.70333,0,0,-5.5,-16.7668,0,0,0,0,-2.41300095,0,-0.19926592,0,0,0,0
0,0,0,0,-0.004482,0,0,0,0,0,-0.00527,-0.25542,0,-0.13428,0,-0.59857,0,-1.4,-1.587,-0.115000023,-0.22356,0,-2.142,-0.556066813,-1.153,0,-0.55266,-1,-5.4108,0,0,0,0,0,0,-5.04457408,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.7,0,0,0,0,-0.58905,-0.02533334,0,0,0,-0.5,-0.334,0,0,0,0,-0.12700005,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.806943,0,0,-0.86475,0,0,0,0,-6.009003,-5.75,-110.5,0,0,-53.33334,0,0,0,0,0
